id,recipient,amount_transacted,avg_upi_txn_amount,negative,positive,UPI_score
805,samsung,186.97,1451.2,0.2,0.8,607.49
805,adidas,252.5,1451.2,0.2,0.8,607.49
805,amazon,831.27,1451.2,0.2,0.8,607.49
806,puma,350.81,1187.06,0.3,0.7,533.5
806,amazon,814.91,1187.06,0.3,0.7,533.5
806,samsung,192.74,1187.06,0.3,0.7,533.5
806,adidas,83.03,1187.06,0.3,0.7,533.5
806,trends,4541.92,1187.06,0.3,0.7,533.5
806,amazon,226.16,1187.06,0.3,0.7,533.5
806,samsung,825.11,1187.06,0.3,0.7,533.5
806,samsung,1995.48,1187.06,0.3,0.7,533.5
806,puma,1969.31,1187.06,0.3,0.7,533.5
806,amazon,871.12,1187.06,0.3,0.7,533.5
807,samsung,64.09,505.1,0.2,0.8,473.8
807,trends,91.07,505.1,0.2,0.8,473.8
807,ajio,819.13,505.1,0.2,0.8,473.8
807,samsung,186.22,505.1,0.2,0.8,473.8
807,adidas,1041.08,505.1,0.2,0.8,473.8
807,ajio,1414.88,505.1,0.2,0.8,473.8
807,puma,1118.57,505.1,0.2,0.8,473.8
807,amazon,52.8,505.1,0.2,0.8,473.8
807,adidas,210.84,505.1,0.2,0.8,473.8
807,amazon,52.31,505.1,0.2,0.8,473.8
808,amazon,234.61,919.22,0.3,0.7,532.32
808,samsung,1283.41,919.22,0.3,0.7,532.32
808,adidas,2186.91,919.22,0.3,0.7,532.32
808,trends,694.41,919.22,0.3,0.7,532.32
808,ajio,692.66,919.22,0.3,0.7,532.32
808,trends,2262.99,919.22,0.3,0.7,532.32
808,amazon,363.27,919.22,0.3,0.7,532.32
808,ajio,172.06,919.22,0.3,0.7,532.32
808,puma,1230.6,919.22,0.3,0.7,532.32
808,amazon,71.29,919.22,0.3,0.7,532.32
809,amazon,30.67,860.86,0.2,0.8,524.07
809,adidas,4552.67,860.86,0.2,0.8,524.07
809,adidas,507.52,860.86,0.2,0.8,524.07
809,ajio,294.51,860.86,0.2,0.8,524.07
809,amazon,69.83,860.86,0.2,0.8,524.07
809,puma,979.15,860.86,0.2,0.8,524.07
809,trends,829.16,860.86,0.2,0.8,524.07
809,ajio,55.25,860.86,0.2,0.8,524.07
809,puma,398.31,860.86,0.2,0.8,524.07
809,samsung,891.53,860.86,0.2,0.8,524.07
810,amazon,1656.47,1940.07,0.3,0.7,639.91
810,adidas,189.29,1940.07,0.3,0.7,639.91
810,trends,264.89,1940.07,0.3,0.7,639.91
810,puma,3729.69,1940.07,0.3,0.7,639.91
810,ajio,1670.12,1940.07,0.3,0.7,639.91
810,adidas,1437.89,1940.07,0.3,0.7,639.91
810,adidas,3949.24,1940.07,0.3,0.7,639.91
810,amazon,178.36,1940.07,0.3,0.7,639.91
810,amazon,4051.43,1940.07,0.3,0.7,639.91
810,adidas,2273.33,1940.07,0.3,0.7,639.91
811,amazon,1725.69,840.72,0.2,0.8,521.22
811,trends,973.37,840.72,0.2,0.8,521.22
811,ajio,410.36,840.72,0.2,0.8,521.22
811,puma,1005.85,840.72,0.2,0.8,521.22
811,trends,316.03,840.72,0.2,0.8,521.22
811,trends,172.59,840.72,0.2,0.8,521.22
811,trends,1542.31,840.72,0.2,0.8,521.22
811,adidas,530.77,840.72,0.2,0.8,521.22
811,samsung,1174.83,840.72,0.2,0.8,521.22
811,amazon,555.4,840.72,0.2,0.8,521.22
812,adidas,165.86,878.17,0.0,1.0,453.18
812,puma,719.44,878.17,0.0,1.0,453.18
812,trends,796.09,878.17,0.0,1.0,453.18
812,puma,243.0,878.17,0.0,1.0,453.18
812,ajio,348.39,878.17,0.0,1.0,453.18
812,adidas,459.36,878.17,0.0,1.0,453.18
812,trends,206.06,878.17,0.0,1.0,453.18
812,ajio,2859.72,878.17,0.0,1.0,453.18
812,trends,215.99,878.17,0.0,1.0,453.18
812,puma,2767.78,878.17,0.0,1.0,453.18
813,amazon,2040.8,1055.43,0.3,0.7,551.56
813,amazon,1026.07,1055.43,0.3,0.7,551.56
813,puma,2215.35,1055.43,0.3,0.7,551.56
813,ajio,597.3,1055.43,0.3,0.7,551.56
813,puma,1942.1,1055.43,0.3,0.7,551.56
813,adidas,371.72,1055.43,0.3,0.7,551.56
813,samsung,1415.57,1055.43,0.3,0.7,551.56
813,ajio,853.47,1055.43,0.3,0.7,551.56
813,trends,10.5,1055.43,0.3,0.7,551.56
813,amazon,81.42,1055.43,0.3,0.7,551.56
814,samsung,402.71,336.26,0.2,0.8,376.6
814,trends,97.7,336.26,0.2,0.8,376.6
814,trends,150.25,336.26,0.2,0.8,376.6
814,amazon,157.41,336.26,0.2,0.8,376.6
814,ajio,605.12,336.26,0.2,0.8,376.6
814,amazon,384.94,336.26,0.2,0.8,376.6
814,ajio,518.66,336.26,0.2,0.8,376.6
814,ajio,109.32,336.26,0.2,0.8,376.6
814,trends,133.28,336.26,0.2,0.8,376.6
814,trends,803.2,336.26,0.2,0.8,376.6
815,adidas,43.23,651.79,0.1,0.9,494.52
815,puma,518.19,651.79,0.1,0.9,494.52
815,puma,659.31,651.79,0.1,0.9,494.52
815,adidas,5.83,651.79,0.1,0.9,494.52
815,trends,25.4,651.79,0.1,0.9,494.52
815,samsung,106.09,651.79,0.1,0.9,494.52
815,amazon,890.71,651.79,0.1,0.9,494.52
815,trends,107.07,651.79,0.1,0.9,494.52
815,samsung,1040.12,651.79,0.1,0.9,494.52
815,ajio,3121.94,651.79,0.1,0.9,494.52
816,amazon,68.69,156.53,0.2,0.8,387.87
816,trends,22.23,156.53,0.2,0.8,387.87
816,ajio,386.58,156.53,0.2,0.8,387.87
816,ajio,7.52,156.53,0.2,0.8,387.87
816,trends,58.7,156.53,0.2,0.8,387.87
816,ajio,282.03,156.53,0.2,0.8,387.87
816,puma,158.97,156.53,0.2,0.8,387.87
816,samsung,571.24,156.53,0.2,0.8,387.87
816,puma,8.2,156.53,0.2,0.8,387.87
816,amazon,1.14,156.53,0.2,0.8,387.87
817,samsung,152.43,551.78,0.5,0.5,407.06
817,puma,402.05,551.78,0.5,0.5,407.06
817,samsung,39.55,551.78,0.5,0.5,407.06
817,puma,822.07,551.78,0.5,0.5,407.06
817,amazon,272.21,551.78,0.5,0.5,407.06
817,amazon,474.5,551.78,0.5,0.5,407.06
817,trends,1210.01,551.78,0.5,0.5,407.06
817,amazon,161.47,551.78,0.5,0.5,407.06
817,amazon,1550.76,551.78,0.5,0.5,407.06
817,amazon,432.76,551.78,0.5,0.5,407.06
818,ajio,2308.14,778.26,0.0,1.0,475.73
818,adidas,9.08,778.26,0.0,1.0,475.73
818,samsung,1322.71,778.26,0.0,1.0,475.73
818,ajio,1507.54,778.26,0.0,1.0,475.73
818,adidas,330.15,778.26,0.0,1.0,475.73
818,puma,173.11,778.26,0.0,1.0,475.73
818,ajio,598.81,778.26,0.0,1.0,475.73
818,trends,154.42,778.26,0.0,1.0,475.73
818,samsung,228.82,778.26,0.0,1.0,475.73
818,ajio,1149.82,778.26,0.0,1.0,475.73
819,ajio,1719.96,1188.14,0.2,0.8,533.65
819,puma,787.52,1188.14,0.2,0.8,533.65
819,trends,161.73,1188.14,0.2,0.8,533.65
819,trends,2545.59,1188.14,0.2,0.8,533.65
819,amazon,173.33,1188.14,0.2,0.8,533.65
819,ajio,1750.03,1188.14,0.2,0.8,533.65
819,amazon,2718.57,1188.14,0.2,0.8,533.65
819,adidas,171.46,1188.14,0.2,0.8,533.65
819,trends,1317.49,1188.14,0.2,0.8,533.65
819,trends,535.74,1188.14,0.2,0.8,533.65
820,samsung,38.98,128.6,0.1,0.9,420.59
820,trends,188.47,128.6,0.1,0.9,420.59
820,amazon,208.37,128.6,0.1,0.9,420.59
820,ajio,57.47,128.6,0.1,0.9,420.59
820,ajio,398.07,128.6,0.1,0.9,420.59
820,samsung,8.57,128.6,0.1,0.9,420.59
820,adidas,0.17,128.6,0.1,0.9,420.59
820,puma,89.15,128.6,0.1,0.9,420.59
820,samsung,173.57,128.6,0.1,0.9,420.59
820,adidas,123.19,128.6,0.1,0.9,420.59
821,samsung,3212.15,666.63,0.1,0.9,459.96
821,ajio,563.29,666.63,0.1,0.9,459.96
821,amazon,577.66,666.63,0.1,0.9,459.96
821,ajio,261.83,666.63,0.1,0.9,459.96
821,trends,51.21,666.63,0.1,0.9,459.96
821,trends,801.02,666.63,0.1,0.9,459.96
821,puma,143.61,666.63,0.1,0.9,459.96
821,samsung,81.11,666.63,0.1,0.9,459.96
821,samsung,101.71,666.63,0.1,0.9,459.96
821,trends,872.71,666.63,0.1,0.9,459.96
822,ajio,246.66,1473.39,0.0,1.0,537.29
822,puma,95.71,1473.39,0.0,1.0,537.29
822,puma,13.55,1473.39,0.0,1.0,537.29
822,puma,512.48,1473.39,0.0,1.0,537.29
822,samsung,3437.2,1473.39,0.0,1.0,537.29
822,ajio,2015.78,1473.39,0.0,1.0,537.29
822,adidas,2045.26,1473.39,0.0,1.0,537.29
822,ajio,1686.29,1473.39,0.0,1.0,537.29
822,ajio,2313.62,1473.39,0.0,1.0,537.29
822,adidas,2367.37,1473.39,0.0,1.0,537.29
823,puma,477.88,1454.98,0.0,1.0,534.69
823,adidas,737.65,1454.98,0.0,1.0,534.69
823,trends,564.04,1454.98,0.0,1.0,534.69
823,ajio,554.77,1454.98,0.0,1.0,534.69
823,ajio,1903.62,1454.98,0.0,1.0,534.69
823,ajio,3915.18,1454.98,0.0,1.0,534.69
823,ajio,2383.15,1454.98,0.0,1.0,534.69
823,ajio,6.37,1454.98,0.0,1.0,534.69
823,ajio,3375.94,1454.98,0.0,1.0,534.69
823,ajio,631.21,1454.98,0.0,1.0,534.69
824,adidas,823.23,1370.17,0.1,0.9,596.04
824,ajio,46.29,1370.17,0.1,0.9,596.04
824,adidas,287.11,1370.17,0.1,0.9,596.04
824,samsung,2510.08,1370.17,0.1,0.9,596.04
824,ajio,3726.19,1370.17,0.1,0.9,596.04
824,amazon,448.52,1370.17,0.1,0.9,596.04
824,puma,1221.46,1370.17,0.1,0.9,596.04
824,adidas,2623.45,1370.17,0.1,0.9,596.04
824,trends,698.04,1370.17,0.1,0.9,596.04
824,adidas,1317.33,1370.17,0.1,0.9,596.04
825,puma,1804.06,703.18,0.3,0.7,465.12
825,amazon,92.85,703.18,0.3,0.7,465.12
825,ajio,1419.54,703.18,0.3,0.7,465.12
825,puma,512.26,703.18,0.3,0.7,465.12
825,ajio,835.62,703.18,0.3,0.7,465.12
825,trends,886.58,703.18,0.3,0.7,465.12
825,adidas,83.68,703.18,0.3,0.7,465.12
825,amazon,202.92,703.18,0.3,0.7,465.12
825,amazon,565.2,703.18,0.3,0.7,465.12
825,puma,629.07,703.18,0.3,0.7,465.12
826,ajio,300.83,1212.88,0.1,0.9,500.48
826,ajio,1125.46,1212.88,0.1,0.9,500.48
826,adidas,226.34,1212.88,0.1,0.9,500.48
826,ajio,1563.5,1212.88,0.1,0.9,500.48
826,adidas,1483.65,1212.88,0.1,0.9,500.48
826,amazon,169.85,1212.88,0.1,0.9,500.48
826,ajio,371.76,1212.88,0.1,0.9,500.48
826,trends,1156.07,1212.88,0.1,0.9,500.48
826,trends,803.17,1212.88,0.1,0.9,500.48
826,ajio,4928.17,1212.88,0.1,0.9,500.48
827,puma,1212.98,1943.31,0.1,0.9,677.03
827,samsung,949.82,1943.31,0.1,0.9,677.03
827,amazon,504.66,1943.31,0.1,0.9,677.03
827,puma,1276.02,1943.31,0.1,0.9,677.03
827,ajio,4071.92,1943.31,0.1,0.9,677.03
827,ajio,2047.2,1943.31,0.1,0.9,677.03
827,adidas,570.0,1943.31,0.1,0.9,677.03
827,puma,4073.47,1943.31,0.1,0.9,677.03
827,trends,2220.49,1943.31,0.1,0.9,677.03
827,ajio,2506.54,1943.31,0.1,0.9,677.03
828,amazon,1076.47,1114.55,0.2,0.8,559.92
828,adidas,1203.95,1114.55,0.2,0.8,559.92
828,ajio,2608.63,1114.55,0.2,0.8,559.92
828,trends,1254.46,1114.55,0.2,0.8,559.92
828,samsung,740.44,1114.55,0.2,0.8,559.92
828,ajio,449.44,1114.55,0.2,0.8,559.92
828,trends,1105.51,1114.55,0.2,0.8,559.92
828,amazon,313.57,1114.55,0.2,0.8,559.92
828,puma,2266.71,1114.55,0.2,0.8,559.92
828,samsung,126.32,1114.55,0.2,0.8,559.92
829,ajio,214.42,158.93,0.4,0.6,424.88
829,samsung,231.36,158.93,0.4,0.6,424.88
829,adidas,102.05,158.93,0.4,0.6,424.88
829,amazon,71.41,158.93,0.4,0.6,424.88
829,amazon,202.44,158.93,0.4,0.6,424.88
829,amazon,72.21,158.93,0.4,0.6,424.88
829,ajio,10.81,158.93,0.4,0.6,424.88
829,puma,165.68,158.93,0.4,0.6,424.88
829,trends,111.29,158.93,0.4,0.6,424.88
829,amazon,407.63,158.93,0.4,0.6,424.88
830,ajio,2147.68,1259.54,0.3,0.7,543.74
830,amazon,266.77,1259.54,0.3,0.7,543.74
830,ajio,300.24,1259.54,0.3,0.7,543.74
830,puma,1959.3,1259.54,0.3,0.7,543.74
830,amazon,1235.11,1259.54,0.3,0.7,543.74
830,adidas,2283.7,1259.54,0.3,0.7,543.74
830,trends,184.5,1259.54,0.3,0.7,543.74
830,trends,3833.81,1259.54,0.3,0.7,543.74
830,amazon,361.91,1259.54,0.3,0.7,543.74
830,ajio,22.37,1259.54,0.3,0.7,543.74
831,trends,542.64,1265.27,0.1,0.9,544.55
831,samsung,1779.95,1265.27,0.1,0.9,544.55
831,adidas,4053.42,1265.27,0.1,0.9,544.55
831,samsung,828.19,1265.27,0.1,0.9,544.55
831,trends,691.09,1265.27,0.1,0.9,544.55
831,ajio,180.54,1265.27,0.1,0.9,544.55
831,trends,397.91,1265.27,0.1,0.9,544.55
831,amazon,333.81,1265.27,0.1,0.9,544.55
831,ajio,2235.49,1265.27,0.1,0.9,544.55
831,ajio,1609.67,1265.27,0.1,0.9,544.55
832,trends,1723.5,923.52,0.0,1.0,496.26
832,trends,362.17,923.52,0.0,1.0,496.26
832,samsung,637.61,923.52,0.0,1.0,496.26
832,ajio,365.09,923.52,0.0,1.0,496.26
832,trends,437.65,923.52,0.0,1.0,496.26
832,puma,1209.87,923.52,0.0,1.0,496.26
832,adidas,37.06,923.52,0.0,1.0,496.26
832,ajio,4136.52,923.52,0.0,1.0,496.26
832,adidas,32.43,923.52,0.0,1.0,496.26
832,trends,293.28,923.52,0.0,1.0,496.26
833,puma,651.37,663.42,0.3,0.7,496.17
833,trends,585.32,663.42,0.3,0.7,496.17
833,samsung,303.73,663.42,0.3,0.7,496.17
833,ajio,2562.74,663.42,0.3,0.7,496.17
833,adidas,760.3,663.42,0.3,0.7,496.17
833,amazon,341.67,663.42,0.3,0.7,496.17
833,amazon,185.1,663.42,0.3,0.7,496.17
833,samsung,269.16,663.42,0.3,0.7,496.17
833,amazon,687.13,663.42,0.3,0.7,496.17
833,adidas,287.68,663.42,0.3,0.7,496.17
834,adidas,483.84,716.48,0.2,0.8,467.0
834,adidas,1895.39,716.48,0.2,0.8,467.0
834,adidas,552.42,716.48,0.2,0.8,467.0
834,ajio,346.96,716.48,0.2,0.8,467.0
834,amazon,17.67,716.48,0.2,0.8,467.0
834,samsung,1742.69,716.48,0.2,0.8,467.0
834,amazon,206.34,716.48,0.2,0.8,467.0
834,puma,313.58,716.48,0.2,0.8,467.0
834,ajio,656.86,716.48,0.2,0.8,467.0
834,samsung,949.04,716.48,0.2,0.8,467.0
835,trends,812.06,655.15,0.3,0.7,458.33
835,puma,476.04,655.15,0.3,0.7,458.33
835,amazon,1105.17,655.15,0.3,0.7,458.33
835,samsung,261.84,655.15,0.3,0.7,458.33
835,adidas,507.4,655.15,0.3,0.7,458.33
835,samsung,198.13,655.15,0.3,0.7,458.33
835,amazon,497.4,655.15,0.3,0.7,458.33
835,samsung,1000.65,655.15,0.3,0.7,458.33
835,amazon,1430.33,655.15,0.3,0.7,458.33
835,trends,262.48,655.15,0.3,0.7,458.33
836,adidas,97.35,353.4,0.2,0.8,415.69
836,amazon,303.72,353.4,0.2,0.8,415.69
836,puma,436.19,353.4,0.2,0.8,415.69
836,puma,460.17,353.4,0.2,0.8,415.69
836,trends,590.81,353.4,0.2,0.8,415.69
836,ajio,956.3,353.4,0.2,0.8,415.69
836,amazon,336.27,353.4,0.2,0.8,415.69
836,adidas,215.81,353.4,0.2,0.8,415.69
836,adidas,106.58,353.4,0.2,0.8,415.69
836,puma,30.8,353.4,0.2,0.8,415.69
837,ajio,977.39,1029.33,0.3,0.7,511.21
837,samsung,1173.81,1029.33,0.3,0.7,511.21
837,amazon,1679.98,1029.33,0.3,0.7,511.21
837,amazon,30.59,1029.33,0.3,0.7,511.21
837,puma,115.62,1029.33,0.3,0.7,511.21
837,puma,703.13,1029.33,0.3,0.7,511.21
837,samsung,814.82,1029.33,0.3,0.7,511.21
837,samsung,1529.42,1029.33,0.3,0.7,511.21
837,adidas,1595.23,1029.33,0.3,0.7,511.21
837,amazon,1673.32,1029.33,0.3,0.7,511.21
838,amazon,2078.94,1424.55,0.3,0.7,567.06
838,puma,3223.51,1424.55,0.3,0.7,567.06
838,puma,1998.23,1424.55,0.3,0.7,567.06
838,samsung,102.17,1424.55,0.3,0.7,567.06
838,puma,1423.41,1424.55,0.3,0.7,567.06
838,ajio,516.99,1424.55,0.3,0.7,567.06
838,adidas,1561.01,1424.55,0.3,0.7,567.06
838,amazon,439.65,1424.55,0.3,0.7,567.06
838,amazon,1541.86,1424.55,0.3,0.7,567.06
838,adidas,1359.73,1424.55,0.3,0.7,567.06
839,ajio,2119.4,1140.19,0.2,0.8,526.87
839,ajio,1124.36,1140.19,0.2,0.8,526.87
839,adidas,969.08,1140.19,0.2,0.8,526.87
839,trends,440.41,1140.19,0.2,0.8,526.87
839,puma,977.01,1140.19,0.2,0.8,526.87
839,amazon,328.68,1140.19,0.2,0.8,526.87
839,amazon,1319.02,1140.19,0.2,0.8,526.87
839,trends,1179.96,1140.19,0.2,0.8,526.87
839,adidas,2574.43,1140.19,0.2,0.8,526.87
839,puma,369.54,1140.19,0.2,0.8,526.87
840,ajio,643.04,1078.01,0.2,0.8,481.42
840,amazon,523.29,1078.01,0.2,0.8,481.42
840,puma,381.73,1078.01,0.2,0.8,481.42
840,puma,647.03,1078.01,0.2,0.8,481.42
840,ajio,1602.94,1078.01,0.2,0.8,481.42
840,ajio,416.34,1078.01,0.2,0.8,481.42
840,puma,3427.62,1078.01,0.2,0.8,481.42
840,amazon,223.03,1078.01,0.2,0.8,481.42
840,adidas,1023.33,1078.01,0.2,0.8,481.42
840,adidas,1891.75,1078.01,0.2,0.8,481.42
841,trends,68.79,372.78,0.3,0.7,455.1
841,samsung,1407.12,372.78,0.3,0.7,455.1
841,ajio,381.89,372.78,0.3,0.7,455.1
841,amazon,567.55,372.78,0.3,0.7,455.1
841,samsung,142.79,372.78,0.3,0.7,455.1
841,puma,32.22,372.78,0.3,0.7,455.1
841,adidas,296.99,372.78,0.3,0.7,455.1
841,puma,127.71,372.78,0.3,0.7,455.1
841,amazon,641.46,372.78,0.3,0.7,455.1
841,amazon,61.27,372.78,0.3,0.7,455.1
842,ajio,4846.0,1307.05,0.2,0.8,550.45
842,puma,2687.88,1307.05,0.2,0.8,550.45
842,ajio,672.17,1307.05,0.2,0.8,550.45
842,ajio,658.21,1307.05,0.2,0.8,550.45
842,samsung,316.09,1307.05,0.2,0.8,550.45
842,trends,15.1,1307.05,0.2,0.8,550.45
842,amazon,305.64,1307.05,0.2,0.8,550.45
842,amazon,548.15,1307.05,0.2,0.8,550.45
842,ajio,3008.56,1307.05,0.2,0.8,550.45
842,trends,12.71,1307.05,0.2,0.8,550.45
843,puma,331.69,154.88,0.5,0.5,350.97
843,amazon,65.09,154.88,0.5,0.5,350.97
843,amazon,8.55,154.88,0.5,0.5,350.97
843,ajio,25.13,154.88,0.5,0.5,350.97
843,amazon,231.09,154.88,0.5,0.5,350.97
843,ajio,68.79,154.88,0.5,0.5,350.97
843,amazon,231.08,154.88,0.5,0.5,350.97
843,ajio,131.28,154.88,0.5,0.5,350.97
843,amazon,317.68,154.88,0.5,0.5,350.97
843,trends,138.42,154.88,0.5,0.5,350.97
844,ajio,45.57,511.99,0.0,1.0,438.1
844,trends,413.25,511.99,0.0,1.0,438.1
844,puma,87.46,511.99,0.0,1.0,438.1
844,ajio,617.77,511.99,0.0,1.0,438.1
844,adidas,607.87,511.99,0.0,1.0,438.1
844,samsung,535.8,511.99,0.0,1.0,438.1
844,ajio,539.71,511.99,0.0,1.0,438.1
844,adidas,591.16,511.99,0.0,1.0,438.1
844,ajio,779.08,511.99,0.0,1.0,438.1
844,ajio,902.23,511.99,0.0,1.0,438.1
845,adidas,2560.98,1838.3,0.2,0.8,625.52
845,trends,1302.05,1838.3,0.2,0.8,625.52
845,adidas,340.43,1838.3,0.2,0.8,625.52
845,ajio,6798.08,1838.3,0.2,0.8,625.52
845,ajio,887.31,1838.3,0.2,0.8,625.52
845,amazon,232.17,1838.3,0.2,0.8,625.52
845,puma,4044.0,1838.3,0.2,0.8,625.52
845,ajio,777.06,1838.3,0.2,0.8,625.52
845,trends,1144.13,1838.3,0.2,0.8,625.52
845,amazon,296.79,1838.3,0.2,0.8,625.52
846,adidas,187.1,94.83,0.0,1.0,379.15
846,samsung,35.57,94.83,0.0,1.0,379.15
846,trends,121.03,94.83,0.0,1.0,379.15
846,samsung,30.22,94.83,0.0,1.0,379.15
846,adidas,153.79,94.83,0.0,1.0,379.15
846,adidas,41.9,94.83,0.0,1.0,379.15
846,puma,18.25,94.83,0.0,1.0,379.15
846,ajio,40.36,94.83,0.0,1.0,379.15
846,samsung,39.42,94.83,0.0,1.0,379.15
846,puma,280.65,94.83,0.0,1.0,379.15
847,adidas,1703.47,1983.94,0.1,0.9,646.11
847,trends,1785.95,1983.94,0.1,0.9,646.11
847,ajio,3361.72,1983.94,0.1,0.9,646.11
847,ajio,104.81,1983.94,0.1,0.9,646.11
847,trends,1234.48,1983.94,0.1,0.9,646.11
847,amazon,3009.49,1983.94,0.1,0.9,646.11
847,adidas,209.04,1983.94,0.1,0.9,646.11
847,samsung,2170.09,1983.94,0.1,0.9,646.11
847,samsung,4471.11,1983.94,0.1,0.9,646.11
847,ajio,1789.25,1983.94,0.1,0.9,646.11
848,trends,1858.91,785.29,0.1,0.9,476.72
848,amazon,222.03,785.29,0.1,0.9,476.72
848,adidas,511.31,785.29,0.1,0.9,476.72
848,trends,317.1,785.29,0.1,0.9,476.72
848,ajio,668.1,785.29,0.1,0.9,476.72
848,samsung,12.16,785.29,0.1,0.9,476.72
848,samsung,833.25,785.29,0.1,0.9,476.72
848,trends,983.4,785.29,0.1,0.9,476.72
848,trends,1053.39,785.29,0.1,0.9,476.72
848,adidas,1393.26,785.29,0.1,0.9,476.72
849,adidas,263.58,1140.16,0.2,0.8,526.87
849,ajio,654.51,1140.16,0.2,0.8,526.87
849,samsung,904.08,1140.16,0.2,0.8,526.87
849,adidas,1675.08,1140.16,0.2,0.8,526.87
849,trends,667.82,1140.16,0.2,0.8,526.87
849,amazon,1448.02,1140.16,0.2,0.8,526.87
849,amazon,88.4,1140.16,0.2,0.8,526.87
849,ajio,3352.07,1140.16,0.2,0.8,526.87
849,ajio,1462.68,1140.16,0.2,0.8,526.87
849,adidas,885.37,1140.16,0.2,0.8,526.87
850,adidas,550.33,1961.23,0.4,0.6,642.9
850,amazon,2644.66,1961.23,0.4,0.6,642.9
850,adidas,501.5,1961.23,0.4,0.6,642.9
850,amazon,3207.19,1961.23,0.4,0.6,642.9
850,amazon,1533.42,1961.23,0.4,0.6,642.9
850,samsung,1168.36,1961.23,0.4,0.6,642.9
850,amazon,948.51,1961.23,0.4,0.6,642.9
850,samsung,1629.65,1961.23,0.4,0.6,642.9
850,trends,5080.31,1961.23,0.4,0.6,642.9
850,ajio,2348.37,1961.23,0.4,0.6,642.9
851,puma,4411.57,1344.19,0.2,0.8,555.7
851,samsung,685.63,1344.19,0.2,0.8,555.7
851,adidas,674.12,1344.19,0.2,0.8,555.7
851,trends,2277.18,1344.19,0.2,0.8,555.7
851,samsung,570.63,1344.19,0.2,0.8,555.7
851,trends,59.36,1344.19,0.2,0.8,555.7
851,amazon,163.9,1344.19,0.2,0.8,555.7
851,amazon,1789.52,1344.19,0.2,0.8,555.7
851,samsung,2041.09,1344.19,0.2,0.8,555.7
851,adidas,768.91,1344.19,0.2,0.8,555.7
852,puma,483.59,746.83,0.1,0.9,507.95
852,puma,554.2,746.83,0.1,0.9,507.95
852,samsung,230.47,746.83,0.1,0.9,507.95
852,amazon,214.16,746.83,0.1,0.9,507.95
852,adidas,1390.56,746.83,0.1,0.9,507.95
852,samsung,1477.97,746.83,0.1,0.9,507.95
852,trends,300.36,746.83,0.1,0.9,507.95
852,ajio,1193.22,746.83,0.1,0.9,507.95
852,adidas,841.18,746.83,0.1,0.9,507.95
852,puma,782.58,746.83,0.1,0.9,507.95
853,adidas,19.58,460.86,0.1,0.9,430.88
853,ajio,107.94,460.86,0.1,0.9,430.88
853,puma,246.45,460.86,0.1,0.9,430.88
853,samsung,919.51,460.86,0.1,0.9,430.88
853,adidas,392.59,460.86,0.1,0.9,430.88
853,samsung,687.12,460.86,0.1,0.9,430.88
853,amazon,594.38,460.86,0.1,0.9,430.88
853,samsung,1208.15,460.86,0.1,0.9,430.88
853,adidas,51.36,460.86,0.1,0.9,430.88
853,ajio,381.52,460.86,0.1,0.9,430.88
854,amazon,1741.55,1292.53,0.2,0.8,585.07
854,adidas,1270.21,1292.53,0.2,0.8,585.07
854,adidas,933.87,1292.53,0.2,0.8,585.07
854,trends,2804.78,1292.53,0.2,0.8,585.07
854,puma,2470.65,1292.53,0.2,0.8,585.07
854,ajio,392.4,1292.53,0.2,0.8,585.07
854,trends,1488.49,1292.53,0.2,0.8,585.07
854,samsung,305.28,1292.53,0.2,0.8,585.07
854,amazon,782.81,1292.53,0.2,0.8,585.07
854,puma,735.26,1292.53,0.2,0.8,585.07
855,amazon,1629.97,1973.91,0.1,0.9,644.69
855,samsung,949.14,1973.91,0.1,0.9,644.69
855,ajio,5384.1,1973.91,0.1,0.9,644.69
855,puma,553.05,1973.91,0.1,0.9,644.69
855,ajio,994.98,1973.91,0.1,0.9,644.69
855,puma,2396.26,1973.91,0.1,0.9,644.69
855,puma,5946.22,1973.91,0.1,0.9,644.69
855,ajio,369.38,1973.91,0.1,0.9,644.69
855,adidas,718.0,1973.91,0.1,0.9,644.69
855,puma,797.99,1973.91,0.1,0.9,644.69
856,adidas,36.33,336.4,0.1,0.9,413.29
856,adidas,765.93,336.4,0.1,0.9,413.29
856,ajio,220.2,336.4,0.1,0.9,413.29
856,adidas,100.16,336.4,0.1,0.9,413.29
856,puma,677.12,336.4,0.1,0.9,413.29
856,ajio,603.57,336.4,0.1,0.9,413.29
856,trends,31.91,336.4,0.1,0.9,413.29
856,adidas,893.01,336.4,0.1,0.9,413.29
856,ajio,1.28,336.4,0.1,0.9,413.29
856,amazon,34.49,336.4,0.1,0.9,413.29
857,trends,376.85,731.73,0.2,0.8,432.49
857,puma,1180.38,731.73,0.2,0.8,432.49
857,amazon,1797.65,731.73,0.2,0.8,432.49
857,trends,1097.21,731.73,0.2,0.8,432.49
857,ajio,72.6,731.73,0.2,0.8,432.49
857,puma,883.94,731.73,0.2,0.8,432.49
857,trends,512.04,731.73,0.2,0.8,432.49
857,puma,372.24,731.73,0.2,0.8,432.49
857,amazon,302.08,731.73,0.2,0.8,432.49
857,trends,722.32,731.73,0.2,0.8,432.49
858,samsung,306.69,1385.73,0.1,0.9,598.24
858,trends,1340.19,1385.73,0.1,0.9,598.24
858,trends,1612.43,1385.73,0.1,0.9,598.24
858,samsung,184.72,1385.73,0.1,0.9,598.24
